source,target,similarity
tweet_1982968409429320090,tweet_1983001244261331303,0.17445060035473203
tweet_1983001244261331303,tweet_1983159026646204832,0.1784757206340488
tweet_1983152149509951809,tweet_1983277554288230874,0.16253951979974826
tweet_1983155373982052432,tweet_1983159026646204832,0.1336616886009114
tweet_1983215917266792732,tweet_1983270849282224273,0.21269690841434696
