source,target,similarity
tweet_1983889854607061474,tweet_1983899764858220609,0.13391114102141227
tweet_1983889854607061474,tweet_1983890201954148675,0.13391114102141227
tweet_1983890201954148675,tweet_1983899764858220609,0.21145015682262466
tweet_1983890201954148675,tweet_1983894984433471811,0.13171717345760725
tweet_1983894984433471811,tweet_1983899764858220609,0.13171717345760725
tweet_1983908439320346791,tweet_1983908727234179201,0.15871254852368033
