source,target,similarity
tweet_1983325048028230140,tweet_1983325051211657611,0.12739671541235684
tweet_1983325051211657611,tweet_1983653199602184503,0.16265831864370625
tweet_1983521545386377492,tweet_1983534293315166446,0.1347726583358595
tweet_1983524514131591374,tweet_1983572772954497479,0.19185432029228378
tweet_1983565819595428051,tweet_1983676920299491695,0.22740272066982734
tweet_1983637791583171060,tweet_1983656867843944534,0.12953769536107154
